Volatility 3 Framework 2.26.0

Offset	Name
0x9c0c585a47f0	\Users\client 1\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\Magnify.lnk
0x9c0c585a4980	\Windows\SystemResources\Magnify.exe.mun
0x9c0c585a4b10	\Users\client 1\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\CA4458E7366E94A3C3A9C1FE548B6D21_D39AB14DADFE3EA14EF921E18A5BC710
0x9c0c585a4ca0	\Users\client 1\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData
0x9c0c585a4e30	\Windows\System32\Narrator.exe
0x9c0c588021e0	\Windows\System32\Tasks\Microsoft\Windows\Registry\RegIdleBackup
0x9c0c58802370	\Windows\System32\SecureBootEncodeUEFI.exe
0x9c0c58802820	\$Directory
0x9c0c588029b0	\Windows\System32\en-US\wscui.cpl.mui
0x9c0c58802b40	\Windows\System32\en-US\pdh.dll.mui
0x9c0c58802cd0	\Windows\System32\wscui.cpl
0x9c0c58802e60	\Windows\System32\wbem\Win32_Tpm.dll
0x9c0c58803180	\$Directory
0x9c0c58803310	\$Directory
0x9c0c588034a0	\Windows\System32\werconcpl.dll
0x9c0c58803630	\ProgramData\Microsoft\Windows\OneSettings\StorageGroveler.json
0x9c0c588037c0	\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork
0x9c0c58803950	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58803ae0	\ProgramData\Microsoft\Windows\OneSettings\SCCInstallService.json
0x9c0c58803c70	\Windows\System32\Tasks\Microsoft\Windows\PushToInstall\Registration
0x9c0c58803e00	\ProgramData\Microsoft\Windows Defender\Quarantine\Resources\E4\E4242C412182887A43975A1EF9378EE2B7661184
0x9c0c58804120	\Windows\System32\wscui.cpl
0x9c0c588042b0	\Windows\System32\Tasks\Microsoft\Windows\Shell\FamilySafetyRefreshTask
0x9c0c58804440	\ProgramData\Microsoft\Windows\OneSettings\RecycleAndTradeInConfig.json
0x9c0c588045d0	\$Directory
0x9c0c58804760	\$Directory
0x9c0c58804a80	\Windows\System32\en-US\tquery.dll.mui
0x9c0c58804c10	\Windows\System32\wscinterop.dll
0x9c0c58804da0	\$Directory
0x9c0c588050c0	\Windows\System32\Tasks\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE
0x9c0c58805250	\Windows\System32\en-US\wosc.dll.mui
0x9c0c58805700	\Windows\System32\winevt\Logs\Microsoft-Windows-FileHistory-Core%4WHC.evtx
0x9c0c58805890	\Windows\INF\WmiApRpl\WmiApRpl.h
0x9c0c58805a20	\Windows\INF\WmiApRpl\WmiApRpl.ini
0x9c0c58805bb0	\$Directory
0x9c0c58805ed0	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx
0x9c0c588061f0	\Windows\System32\TimeSyncTask.dll
0x9c0c58806380	\Windows\System32\wuauclt.exe
0x9c0c58806510	\Windows\System32\en-US\netmsg.dll.mui
0x9c0c588066a0	\Windows\System32\Tasks\Microsoft\Windows\SharedPC\Account Cleanup
0x9c0c58806830	\Windows\System32\Windows.StateRepositoryClient.dll
0x9c0c58806b50	\Windows\Prefetch\RUNTIMEBROKER.EXE-D0305CF6.pf
0x9c0c58807190	\Windows\System32\en-US\hcproviders.dll.mui
0x9c0c58807320	\Windows\System32\en-US\ActionCenter.dll.mui
0x9c0c588074b0	\Windows\System32\MsCtfMonitor.dll
0x9c0c58807640	\Windows\System32\wbem\Performance\WmiApRpl.hew.h
0x9c0c588077d0	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx
0x9c0c58807960	\Windows\System32
0x9c0c58807af0	\Windows\System32\TieringEngineService.exe
0x9c0c58807c80	\$Directory
0x9c0c58808130	\Windows\System32\hcproviders.dll
0x9c0c588082c0	\Windows\System32\wbem\Performance\WmiApRpl.ini.ini
0x9c0c58808450	\Windows\Prefetch\WUAUCLT.EXE-5D573F0E.pf
0x9c0c58809a30	\$Directory
0x9c0c58809d50	\$Directory
0x9c0c5880a6b0	\$Directory
0x9c0c5880a840	\$Directory
0x9c0c5880a9d0	\$Directory
0x9c0c5880ab60	\$Directory
0x9c0c5880acf0	\Windows\System32\PerfStringBackup.INI
0x9c0c5880b330	\$Directory
0x9c0c5880b650	\$Directory
0x9c0c5880b7e0	\$Directory
0x9c0c5880b970	\$Directory
0x9c0c5880bb00	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp
0x9c0c5880bc90	\$Directory
0x9c0c5880be20	\Windows\System32\en-US\TimeSyncTask.dll.mui
0x9c0c5880c460	\Windows\System32\TaskSchdPS.dll
0x9c0c5880c780	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal
0x9c0c5880caa0	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-shm
0x9c0c5880cc30	\Windows\System32\Tasks\Microsoft\Windows\Sysmain\ResPriStaticDbSync
0x9c0c5880cdc0	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\7423F88C7F265F0DEFC08EA88C3BDE45_AA1E8580D4EBC816148CE81268683776
0x9c0c5880d0e0	\$Directory
0x9c0c5880d270	\Windows\System32\w32time.dll
0x9c0c5880d400	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db
0x9c0c5880d590	\$Directory
0x9c0c5880d720	\$Directory
0x9c0c5880dbd0	\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\UpdateAgent.dll
0x9c0c5880dd60	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData
0x9c0c5880def0	\Windows\System32\Tasks\Microsoft\Windows\Speech\SpeechModelDownloadTask
0x9c0c5880e080	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157
0x9c0c5880e210	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\77EC63BDA74BD0D0E0426DC8F8008506
0x9c0c5880e3a0	\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\Dpx.dll
0x9c0c5880e530	\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe
0x9c0c5880e850	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FB0D848F74F70BB2EAA93746D24D9749
0x9c0c5880ed00	\Windows\INF\WindowsTrustedRTProxy.PNF
0x9c0c5880ee90	\Windows\System32\Windows.Networking.dll
0x9c0c5880f1b0	\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\On-Screen Keyboard.lnk
0x9c0c5880f4d0	\$Directory
0x9c0c5880f660	\Windows\INF\cpu.PNF
0x9c0c5880f7f0	\Windows\INF\kdnic.PNF
0x9c0c5880f980	\Windows\System32\nslookup.exe
0x9c0c5880fb10	\Windows\System32\CapabilityAccessHandlers.dll
0x9c0c5880fe30	\Windows\System32\Windows.Devices.Bluetooth.dll
0x9c0c58810470	\Windows\System32\Win32_DeviceGuard.dll
0x9c0c58810600	\Windows\System32\MdmCommon.dll
0x9c0c58810790	\Endpoint
0x9c0c58810920	\Windows\System32\wmitomi.dll
0x9c0c58810ab0	\Windows\System32\en-US\domgmt.dll.mui
0x9c0c58810dd0	\Windows\Prefetch\DLLHOST.EXE-4427C062.pf
0x9c0c588110f0	\Endpoint
0x9c0c58811280	\$Directory
0x9c0c588115a0	\Windows\System32\en-US\srm.dll.mui
0x9c0c588118c0	\Windows\System32\Tasks\Microsoft\Windows\WDI\ResolutionHost
0x9c0c58811a50	\Windows\INF\net1ic64.PNF
0x9c0c588123b0	\$Directory
0x9c0c588126d0	\$Directory
0x9c0c58812860	\$Directory
0x9c0c588129f0	\$Directory
0x9c0c58812ea0	\$Directory
0x9c0c58813350	\Windows\System32\wbem\WMIADAP.exe
0x9c0c588134e0	\Windows\Prefetch\WMIADAP.EXE-BB21CD77.pf
0x9c0c58813800	\Windows\System32\winevt\Logs\Microsoft-Windows-BitLocker%4BitLocker Management.evtx
0x9c0c588142f0	\$Directory
0x9c0c588147a0	\Windows\System32\wbem\WMIADAP.exe
0x9c0c58814c50	\$Directory
0x9c0c58815290	\Windows\System32\Tasks\Microsoft\Windows\UNP\RunUpdateNotificationMgr
0x9c0c58815420	\$Directory
0x9c0c58815740	\$Directory
0x9c0c58815a60	\Windows\Prefetch\SVCHOST.EXE-BF3D5CA5.pf
0x9c0c58815d80	\$Directory
0x9c0c588163c0	\합
0x9c0c58816550	\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Reboot_Battery
0x9c0c58816eb0	\핧
0x9c0c58817680	\$Directory
0x9c0c58817810	\핥
0x9c0c588179a0	\Windows\System32\Tasks\Microsoft\Windows\TextServicesFramework\MsCtfMonitor
0x9c0c58817b30	\$Directory
0x9c0c58817cc0	\핣
0x9c0c58817e50	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\oem8.cat
0x9c0c58818300	\Users\client 1\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\OneDriveLauncher.exe
0x9c0c58818490	\Windows\System32\Tasks\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated)
0x9c0c58818940	\$Directory
0x9c0c58818ad0	\Windows\System32\Tasks\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual)
0x9c0c58818c60	\핤
0x9c0c58818df0	\$Directory
0x9c0c58819110	\$Directory
0x9c0c58819a70	\Windows\System32\MRT.exe
0x9c0c58819c00	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package03~31bf3856ad364e35~amd64~~10.0.19041.3803.cat
0x9c0c58819d90	\$MapAttributeValue
0x9c0c5881a0b0	\$Directory
0x9c0c5881a3d0	\$Directory
0x9c0c5881a560	\Windows\System32\msiexec.exe
0x9c0c5881ad30	\$Directory
0x9c0c5881b1e0	\$Directory
0x9c0c5881b370	\Windows\System32\dcsvc.dll
0x9c0c5881b500	\Windows\System32\SecureBootEncodeUEFI.exe
0x9c0c5881b690	\$Directory
0x9c0c5881b820	\$Directory
0x9c0c5881bcd0	\$Directory
0x9c0c5881be60	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\oem7.cat
0x9c0c5881c180	\$Directory
0x9c0c5881c310	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\oem3.cat
0x9c0c5881c7c0	\$Directory
0x9c0c5881c950	\$Directory
0x9c0c5881cae0	\Windows\System32\appraiser.dll
0x9c0c5881cc70	\$Directory
0x9c0c5881ce00	\$Directory
0x9c0c5881d760	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\vmhgfs.cat
0x9c0c5881dda0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\oem6.cat
0x9c0c5881e250	\$Directory
0x9c0c5881e890	\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config
0x9c0c5881ebb0	\$Directory
0x9c0c5881eed0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\oem5.cat
0x9c0c5881f1f0	\$Directory
0x9c0c5881f6a0	\Windows\System32\Tasks\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser
0x9c0c5881f9c0	\$Directory
0x9c0c5881fb50	\$Directory
0x9c0c5881fe70	\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\316b66ba76e2cd70541b5fe8161637c9\mscorlib.ni.dll.aux
0x9c0c58820190	\$Directory
0x9c0c58820320	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe.config
0x9c0c58820640	\$Directory
0x9c0c58820960	\$Directory
0x9c0c58820c80	\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\316b66ba76e2cd70541b5fe8161637c9\mscorlib.ni.dll
0x9c0c58820e10	\$Directory
0x9c0c588212c0	\$Directory
0x9c0c58821a90	\Windows\assembly\NativeImages_v4.0.30319_64\System\7497aebfb6ef3f9995d6359fb147361f\System.ni.dll.aux
0x9c0c588220d0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\2d55b15f490a5f1b0b99cadb62487838\System.Core.ni.dll.aux
0x9c0c58822710	\$Directory
0x9c0c588228a0	\Windows\System32\Tasks\Microsoft\Windows\AppID\PolicyConverter
0x9c0c58822a30	\Windows\System32\Tasks\Microsoft\Windows\AppID\EDP Policy Manager
0x9c0c58822bc0	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.dll
0x9c0c58822d50	\Windows\servicing\InboxFodMetadataCache\metadata\Browser.InternetExplorer~~11.0.mum
0x9c0c58822ee0	\$Directory
0x9c0c58823390	\Windows\servicing\InboxFodMetadataCache\metadata\App.WirelessDisplay.Connect~~1.0.mum
0x9c0c58823520	\Windows\Microsoft.NET\assembly\GAC_MSIL\System\v4.0_4.0.0.0__b77a5c561934e089\System.dll
0x9c0c588236b0	\Windows\servicing\InboxFodMetadataCache\metadata\DirectX.Configuration.Database~~1.0.mum
0x9c0c58823840	\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
0x9c0c588239d0	\Windows\assembly\NativeImages_v4.0.30319_64\System\808887ebadf1a37835b907c866cede3c\System.ni.dll.aux
0x9c0c58823b60	\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\11723c46cea53a98c07435785eae2ca8\System.Core.ni.dll.aux
0x9c0c58823cf0	\Windows\System32\AppHostRegistrationVerifier.exe
0x9c0c58823e80	\$Directory
0x9c0c588241a0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-ch~1.0.mum
0x9c0c58824330	\$Directory
0x9c0c58824650	\$Directory
0x9c0c588247e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sv-se~1.0.mum
0x9c0c58824970	\$Directory
0x9c0c58824b00	\$Directory
0x9c0c58824e20	\$Directory
0x9c0c58825140	\Windows\System32\wshext.dll
0x9c0c58825460	\$Directory
0x9c0c588255f0	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Management.dll
0x9c0c58825910	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-fr~1.0.mum
0x9c0c58825dc0	\Windows\System32\Tasks\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck
0x9c0c58826590	\$Directory
0x9c0c58826720	\Windows\System32\AppHostRegistrationVerifier.exe
0x9c0c588268b0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sr-cyrl-rs~1.0.mum
0x9c0c58826a40	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ga-ie~1.0.mum
0x9c0c58826bd0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~gd-gb~1.0.mum
0x9c0c58826d60	\Windows\System32\msisip.dll
0x9c0c58826ef0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sr-latn-rs~1.0.mum
0x9c0c58827210	\$Directory
0x9c0c588273a0	\$Directory
0x9c0c58827530	\$Directory
0x9c0c588276c0	\Windows\System32\AppxSip.dll
0x9c0c58827850	\Windows\servicing\Packages\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c588279e0	\Windows\servicing\Packages\Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c58827d00	\Windows\servicing\Packages\Microsoft-Windows-Identity-Foundation-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c58827e90	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c588281b0	\$Directory
0x9c0c588284d0	\$Directory
0x9c0c58828660	\$Directory
0x9c0c58828980	\$Directory
0x9c0c58828b10	\$Directory
0x9c0c58828ca0	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx
0x9c0c58828e30	\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpClient.dll
0x9c0c588292e0	\$Directory
0x9c0c58829470	\$Directory
0x9c0c58829600	\$Directory
0x9c0c58829790	\Windows\servicing\Packages\Microsoft-Windows-DirectPlay-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c58829c40	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Admin.evtx
0x9c0c58829dd0	\$Directory
0x9c0c5882a0f0	\$Directory
0x9c0c5882a410	\$Directory
0x9c0c5882a730	\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx
0x9c0c5882aa50	\Windows\servicing\Packages\Microsoft-Windows-Legacy-Components-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882ad70	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-Perfcounters-Extended~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882b090	\Windows\servicing\Packages\Microsoft-Windows-NetFx3-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882b220	\Windows\servicing\Packages\Microsoft-Windows-IIS-WebServer-AddOn-Package~31bf3856ad364e35~amd64~~10.0.19041.3693.mum
0x9c0c5882b3b0	\Windows\servicing\Packages\Microsoft-Windows-IIS-WebServer-AddOn-2-Package~31bf3856ad364e35~amd64~~10.0.19041.3693.mum
0x9c0c5882b540	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-Perfcounters-Client~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882b6d0	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-MOF-Extended~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882bb80	\Windows\servicing\Packages\Microsoft-Windows-MSMQ-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c5882bd10	\Windows\servicing\Packages\Microsoft-Windows-MediaPlayback-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882c1c0	\Windows\servicing\Packages\Microsoft-Windows-NetFx-AutoNgenEnable.3.5~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882c670	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-Typelibs~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882c800	\Windows\servicing\Packages\Microsoft-Windows-NetFx3-WCF-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882ce40	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-WPF-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882d160	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-MOF-Client~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882d2f0	\Windows\servicing\Packages\Microsoft-Windows-NetFx-Shared-Misc~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882d480	\Windows\servicing\Packages\Microsoft-Windows-IIS-WebServer-ServerCommon-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882d610	\Windows\servicing\Packages\Microsoft-Windows-IIS-WebServer-AddOn-ServerCommon-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882d7a0	\Windows\servicing\Packages\Microsoft-Windows-NetFx4-WCF-US-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882d930	\Windows\servicing\Packages\Microsoft-Windows-IIS-WebServer-AddOn-2-ServerCommon-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882dac0	\Windows\servicing\Packages\Microsoft-Windows-NetFx-NgenAssemblyExclusionClient~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882dc50	\Windows\servicing\Packages\Microsoft-Windows-IIS-WebServer-Package~31bf3856ad364e35~amd64~~10.0.19041.3693.mum
0x9c0c5882e100	\Windows\servicing\Packages\Microsoft-Windows-RDC-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882e290	\Windows\servicing\Packages\Microsoft-Windows-PowerShell-V2-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882e420	\Windows\servicing\Packages\Windows-Defender-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882e5b0	\Windows\servicing\Packages\Microsoft-Windows-WinOcr-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882e740	\Windows\servicing\Packages\Microsoft-Windows-HyperV-OptionalFeature-VirtualMachinePlatform-Disabled-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c5882e8d0	\Windows\servicing\Packages\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882ea60	\Windows\servicing\Packages\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882ebf0	\Windows\servicing\Packages\Microsoft-Windows-HyperV-OptionalFeature-HypervisorPlatform-Disabled-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c5882ed80	\Windows\servicing\Packages\Microsoft-Windows-TS-OptionalComponents-Package~31bf3856ad364e35~amd64~~10.0.19041.3758.mum
0x9c0c5882f0a0	\Windows\servicing\Packages\Microsoft-Windows-WMPNetworkSharingService-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882f230	\Windows\servicing\Packages\Server-Help-Package.ClientEnterprise~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882f3c0	\Windows\servicing\Packages\Microsoft-Windows-MediaPlayer-Payload-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c5882f550	\Windows\servicing\Packages\Microsoft-Windows-NetworkDiagnostics-DirectAccessEntry-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882f6e0	\Windows\servicing\Packages\Microsoft-Windows-SmbDirect-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882f870	\Windows\servicing\Packages\Microsoft-Windows-Printing-LocalPrinting-Enterprise-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5882fa00	\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-AppServer-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882fb90	\Windows\servicing\Packages\Microsoft-Windows-Printing-PrintToPDFServices-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5882fd20	\Windows\servicing\Packages\Microsoft-Windows-SnippingTool-OptionalComponents-Package~31bf3856ad364e35~amd64~~10.0.19041.3758.mum
0x9c0c5882feb0	\Windows\servicing\Packages\Microsoft-Windows-DataCenterBridging-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c588301d0	\Windows\servicing\Packages\Microsoft-Windows-Network-Connectivity-Assistant-Service-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c58830360	\Windows\servicing\Packages\Microsoft-Windows-Telnet-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c588304f0	\Windows\servicing\Packages\Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58830680	\Windows\servicing\Packages\Microsoft-Windows-EnterpriseClientSync-Host-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58830810	\Windows\servicing\Packages\Microsoft-Windows-Client-Optional-Features-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c588309a0	\Windows\servicing\Packages\Microsoft-Windows-Lxss-Optional-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c58830b30	\Windows\servicing\Packages\Microsoft-Windows-Lxss-Optional-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58830e50	\Windows\servicing\Packages\Microsoft-Windows-ProjFS-OptionalFeature-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58831300	\Windows\servicing\Packages\Microsoft-Windows-PAW-Feature-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58831490	\Windows\servicing\Packages\Microsoft-Windows-NetFx4-US-OC-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58831620	\Windows\servicing\Packages\Microsoft-Windows-Browser-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c588317b0	\Windows\servicing\Packages\Microsoft-Windows-UpdateTargeting-ClientOS-21h1-EKB-Wrapper-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c58831940	\Windows\servicing\Packages\Microsoft-Windows-UpdateTargeting-ClientOS-21h1-EKB-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c58831ad0	\Windows\servicing\Packages\Microsoft-Windows-Product-Data-21h2-EKB-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c58831c60	\Windows\servicing\Packages\Microsoft-Windows-UpdateTargeting-ClientOS-21h2-EKB-Wrapper-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c58831df0	\Windows\servicing\Packages\Microsoft-Windows-HVSI-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum
0x9c0c58832110	\Windows\servicing\Packages\Microsoft-Windows-RemoteFX-Graphics-Virtualization-Host-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c588322a0	\Windows\servicing\Packages\Microsoft-Windows-Client-EmbeddedExp-Package~31bf3856ad364e35~amd64~~10.0.19041.3758.mum
